ID,Target
KAoQXDog96R5bbIP,tenne thousand pounds of the like cotton witness my hand and seale
FSdjngDqO59ciHVe,any matter of Chaleng Claime or Demand of me the said
lhValpJXC0k72H91,"geably set, the day and yeare first above"
eWCKNzFbJaJYMDtR,said Read or his Lawfull Attorney doe pay & deliver unto the said
4yLtUAW47U3fgOKX,assignes thirty acres of land with th'appurtenances bounding upon the lands
oXxLTGasmnphZWxR,Joseph: Skull his heyres Exec:^rs Adm:^es or Assignes make do
hQteG5BVr6RHUkma,these presents binde my selfe unto ye above said Willm Murffee
Pbsmeb3Zo18HPvAL,his heires exers and assignes for ever and to his and that owne proper use and
RLhX5CDQL9Gi9FaH,Morris and Richard Steell or either of us or ours or either of our heires executors
79hJ8wURdHId7IEu,"Joyntures dowers & bills of dowers, Leases, rent, charges, Rent"
1S6xfB2gpBLzHfz3,cotton and upon the nonpayment of thee aforesaid Three thousand pounds of Tobacco or Cotton
tJTuSsoZPjZKHDAL,alsoe all houses that shall be erected and built upon the same . To
wDZbfK5Fs3n9WQQu,Every parte and p:cell of them and Every of them with
VwIqQFqxDa0wtTv5,& assignes for the true pformance hereof I bind mysef my heires & assigns
TtTnSy5eeAIyhgty,upon ye land of ye said Coll. John Colleton together
O4NvcCsc91FgWCTm,moveinge Have given granted and confirmed and by these presents doe
2clomzf5A9wvGbAW,unto ye said Peter Hancock All which said summe
enrQLaLXBOe0MEMF,and five hundred pounds of Lawfull money of England to him the
aM59jb6dv2YVQzlz,for and in Consideracon of the Sume of Sixty pounds seventeen
PsbTrCQPwccc31tv,them shall & will from tyme to tyme & at all tymes hereafter
uOcRLyNteinukJHI,and being in y^e Parrish of S^:t Phillipps in y^e Island
IXeRCMikOsgQNNYD,annity wherof is Masters under God for this present Voyage
udnQeatTPLCMfqaE,Ffeb^ry in the yeare of our Lord one thousand Six Hundred Sixty
JugSMoVMoiDSkWFl,"This was affirmed and witnessed upon oath by Daniel Emott , Mate"
qEjF0lUFsimO4f8H,Henry Stevenson their heires exers admistrs and assignes and to their and
cOEdAnpAM2NJDNwY,merchantable and neate cotton In witness whereof I have hereunto putt
7KvTQKv4ThtZlM9w,And whereas the said Capt William Fortescue and Capt
5J5pKHkRykirtrFj,afroesaid planters the third part of our plantacon wherein we now his being in quantity
jtylWIEp2ot2TjZD,and advtages thereunto belonging or any waise appetying together to have and to hold ye
WaK6yyeR7xNkN4mk,Ben:^a Wadden in his life time and from  
IgKMWZY92AI3Z87V,"degrees, and Longitude three hundred and forty pound degrees"
uRaa9Eq5S1Pf4GKY,Sanders his heires executrs admistrs or assignes at some convenient
8MP11YZ0hPpCfAYu,writing or Bill of sale as their act & Deed to the use of
lnlfVMq3RgBIbazh,often thousand pounds or neale & well cleared cotton wool to be paid unto the
yy6d68ZN7v17qERd,w^th in named premisses was given by ye within
K3LdBxXEseSALJqP,paid the receipt whereof they the said Bird & Margarett
xCSSbM0dGxKLTeZs,of partnershipp from the other Then the ptie soe determine to breake
TQTPEL8sAVCPCHQY,Rodney of Bristoll Merchant his Agents or facto^rs and all other
kt1Dff8Loy2aScA9,from tyme to tyme and att all tymes hereafter forevr: peaceably
jNsuAPuhgHQec18i,the twentieth year of his Majesties Reigne that now is personally appeared in the
fGd6OPCnL7jbUciw,possion: of Mr Frans Estwick North upon a pcell of land
R9gl1wyBnGoAhWuh,Beaden and John Pennicott for themelves theire heires exers admistrs and assgs
BPfTganEeiLoHRCa,thence stand bound unto the said Edward Sharrah his heires exers admistrs and assignes
EkRIZETw3zQFKJhQ,evlasting know ye yt wee the sd Captn Thos Stanhope
TJPsDVZFBG8z7mql,and remanine in full force and vertue And that it shall and may be lawfull
QFCtC8AXmLCQUe9b,whatsoeuer And the Said George Reid and 
F8DYDDp2AvW9Dytw,"To all Xpian people to whom these presents shall come, David Robertson?"
kON2zsrtDX1F36lu,the pish of Christ Church south of the lands of Francis north
n8zeIymEgvK9CO5t,Haynes and Matteew Halery leeward and windward butting upon the plantacon of
2IATTQzag0oGuuVa,"Harman Joyner with all, and singuler the proffitts"
fqpdmfISmK05pp0b,Teste - Edward Overton - Intr utsupra -
43ANVj77p3kZZl4A,and four hundred pounds of good And lawful money
wvyfJmj08BUj1fnI,"and Jane his wife, Send Greeting in our Lord God everlasting -"
j53xhZ2P6MESmZAA,Sr Jonathan Atkins K.t Captn. Genrell. and cheife Governor of this
yfKqf1eO0IYWmMRb,unto the sd Constant Silvester his heires Executors Adm^rs
NgU23cGHw1osJ6Ip,hundred thousand pounds of Merchantable
Zyb8D6ntsYy2ETqy,two store houses and land and ffurther the said Sevt Richard ~
StN9q7WeNT3EhvSF,windward one the land of Peter Palmer and adjoyninge on
3HD1dfdr1PgvMg0s,Exers admistrs and assignes in the penall summe of thirty thousand pounds
CGbZE5Gjmv7EU3Ht,Applewhaite his heires exers and assignes accordinge to the true meaninge hereof
1eV8c36Mus9MyJAg,singular other titles troubles charges and
xZZqBxx577puIwe9,to and with the said Richard Fisher his heires executors administrators
neyVriWyz17oohyg,"Privity on procurem:^t And that ffree, and Cleare, and freely"
TM0lt6kgSM4xKDV1,By this second Pt of the aforesaid ~Island and~ of protest
k1bMglshIVzkeQWa,yt ye sd Jer: Norris his heires or ass shall & may peaceably & quietly have
1edBIb3eCD44Wb6n,in the habit he was there in the church being neare the sea side
amRikgUPCDvNNdiw,Buildings Easments wood water Courses benefitts a
e6UEWHDzajGFtMaE,hereof the saide Edwyn Stede hath hereunto put his hand
gYA8FtpnJdbw4qwR,servants w^tsoever I shall send or be sent unto the Island of Barbados or in
9nt1exN6uL51CEvT,thereby or any other comodities or advantages yt upon the sd plantacon
RyHhUXOAoA1apIKR,heires executors administrators and Assignes to and with ye
Bwd3l6Rrj5nXHKmw,an Impost on y.^e Comodityes of the Growth of this Island for soe 
vn0SLBYBKYvISplQ,thousand nyne hundred twentie and seaven pounds of the like condiconed comoditie
asclvS0ZVIPNVGJe,"without y^e Lett, trouble , deniall, Molestacon or disturbance"
BOJEICPYOmlWesKM,of land beloning to John Turner was attached
RH0NzLgaGQ911xJP,between the said parties that the said George Adren and Edward Bailey shall and will
lHvpiPOdj7utAf2A,Samuell Bateman is intended shortly by the Grace of God to  
VobrWstyKDIOLsjY,Administrators and Assignes All that planta
TGpukDGd2OG546C6,"Captaine John Leslie of the Parrish of S^t Johns in the Island of Barbados, of the one"
ju3TlXfFvOluOdaC,content satisfie and pay or cause to be well and truly contented satisfyed and payed
OOT3KVdDZMTYK9Bx,By this public act and instrumt of protest be it Known
tQAuzSsJimAQ8yRV,Barbados To all Xpian people to whome theise pnts presents shall come William Readye of the Island aforesaid
DM6NmIPMu7Ktx45J,mee Thomas: Reade within named and acknow 
U6l8avRSbQ01uEI9,hereunto put my hand and Seale Dated this
74CasCnRhtU84V45,of Barbados mchant Send greeting in Our Lord God-
Zl9hBJ9QnnxY7QES,Imp sold the one halfe of sixteene acres of land
i5o3HO09xOK1vS30,mee or my heyres Execut^rs Administrat^rs &
LmnlA1Dlq6ryKo2h,intended to proceed on his Voyage Barbados for that the defedant
misDdQCoNichU6Un,Ware have hereunto put our hands and seales this xxvii of March 1644.
JDlXxmDfFicRhuop,New Stone house for the seruants Lodgeing or
rFe6WX3tlqRPokfg,Belonging or in any Waies appertaining or the
Okd2gABmprXdhqS4,more Especially for and inconsideration of the sume of ffive shillings good a
XLgjgkCDuAhIw9Xn,pounds whereof I acknowledge the receipt of Paul Wood al^s Dubois before then sealing
shKRIy5z0w9XZjsc,Water field of the aforesaid Island planter unto the said Morgan Powell according to the
ClcLRzhcZlWmDlBt,daughter Elizabeth Heyton wife unto Will^m Heyton
IVzplfIgiUjOFB5r,Season and peaceable and grant possession was given and delivered by the
F04TJpsiXPaAqmmQ,their owne proper Casts and Charges the Said  
Y0s6iwlrTSEFFEqs,"Hen: Warton, Rich: Bickford, Tho Millington"
jFMqnDB6oGiF5sL3,said John George doth covenant yt the sd Nicholas
AoupA6Uur0eKxhGR,pounds of good mchantbale Tobaccoe well made up in reate & role to pay or to cause to
GYeOAWWpHPsKpWVA,of the whole Estate menconed in the afore ~said~ written ~
pVsqjvhfGcMuqvue,and John Sparke or of either of them their or
wmYBFpx4RYwTHMAc,heires executors administrators and assignes fully freely
GoNsIWYStkjAPBmf,Suggar in hand Receaved of and from Nicholas
lxjfPzajvln6LrWf,Allen and Capt David Bix have here into pur our hands seales this
m7zsK1AE8qSxgSVt,belonging : and wee ~the~ doe further release and discharge unto the
SLtjPnq75cnVCarm,see soone as shee shall come to the age of fifteene
uNFOlWymq2TFwvZC,appertaining or to any part there of or incident there unto or accepted
pTjsBaNwpKAlQQfH,all wch prmisses aforesaid I doe hereby binde over and mortgage unto the said John Belcham
3LoqBuSdlWFuG8Bd,"that ffree and Cleare and ffreely and Clearely acquitted, Exonerated"
5O0IFPPrNuwMfdNj,the Saide Phillip : Bell party to these preSent and -
QzaZgLhcMatJHBzU,intents and purposes therein expressed To M^r Tho :
1utesWaIOvDN6728,themselves theire heyres Exec:^rs Adm:^rs anf Assignes doe Covenant
0OtMTL8BLzyUdITY,Said John Bawdon his heires and assignes forever in ~n~
to9WMYqr51WiJbSu,all the houses Ediffices and buildings thereon and all
av0mRQeo94gZ11Qk,28^o die Aug. To all Christian people to whome these pnce shall come I John
RZzUk1D6iNIb6zLK,To all Christian people to whome these prsents shall come greeting in Our Lord God Everlasting Know
ZdMEQHHCurm1Ks6p,assurance and authoritie by deed or deeds letter or letters of Attorney -
srFK68qa6HaQmbYZ,"ing the said terme of Tenn yeare to fell, cutt downe,"
KUO2FYpwiUx9Nw05,dues dutys goods wares and marchandizes whatsoever as or hereafter
6CgWci4yEyEkXbLS,thereunto belonging unto the sd James Noell Stephen Noell Martin Noell
Z51vTfGPlcpTCCHH,4 aug 1647 To all Xpian people to whom these prsents shall come I Richd Smith now resident
8fnCME3Eko1AMjYL,1659 Island to be my lawfull attorney for mee and in my name to aske leavy recover
q8h3Sxwe1aKQwr7i,butting and bounding east upon the Land of Collo.^ll Tymothy -
EjlbJPOEf3k8WhHL,"Daniel Kempe sign Ja Defed, Fran: Jackson"
WuDkRr2vbcWaXbXQ,yeares and not by the death of either of the said ptyes that then and
4TkFBitTyFWhKRFQ,admistrs and assignes terme acres of land or thereaboutes being part of fortie
ZgfgTMDHDU4YhIdM,2^o Die To all xpian people to whome this present writing shall come
CZZoOwkZAoxMxfEZ,At the Request of Bridgett Usher I have Surveyed and Measured
pjsm46TWyF7Ljtgv,Know ye yt wee Edward Porte and Ann Porte the relict of Tho :
sdxjeGwduy3dJ7mV,designed desire that the said protest may bee
FeLiTY30QJJMiWc3,of or by any other pson or psons whatsoev: y^t shall Clayme any Right
Ecq99AlkzRH1gDZf,Island and the said Appeares say that the next day after the arrivall of
WtbRElZ6GfYN1wNG,name in the behalfe of my Said Children aboue name
dftQVyYbufLbJXvr,place it to the accompt as pr advice from your loving friend
l5TCfZR92uQwTeJI,or commytted by me the said Philip Lovell my excers or assignes or by any other person or
ZuBYlwpenQxxjXuh,received for the said sev'all bargained lands doth belonge and appteyne to
EqcXS5pEGrSRiT49,by me the said George Hurley my heirs exers admistrs or assignes or
maSaoMIFGOWcAY9s,hundred and Eighteene pounds two Shillings and
WWPel8XOFDWKWLCR,Francis Corbin Nicolas Gist and John Binmore their heires exers admistrs and assignes shall
ujp0Labqe9xkt3j4,being in the parrish of S:^t Phillips w:^thin this Island and is bounded
muQbPOaFGInyLkjm,Witnesse hereunto - Henry Chelcott Sign x Thom. Pearce
unX43skIMa8FTHeO,ffifty Acres more or Less Sittuate in the said Parrish of
3wPbWUgzZFBES3gG,said Island merchant his heires executors administrators and
JmpTPeFLn4ysPFbH,hand and seale this tenth day of June Ano: 1644
vrRJGtOChW8lFau5,Barbados :- This bill bindeth us George Upcher and Thomas Goodwin of the
6BG8YK5KoncxnSFr,Seale and dated the tenth day of April: Anno.
jJ2QpgzFini2ty1V,Richard Hawksworth his Executors and adm:^rs from this
9EkaqCzEBy6yTcIi,Lyndsay & soe to run to the seaside from the land
4OmnsTRPo7WTOc9W,to grant bargaine Sell & Convey the before hereby
e5uqF0vLwbhZm2WZ,"Come, know yee that I ffrancis Cockraine of the parish of"
MLxbHPNerTkSoSoa,said Henry Fee or any person or persons whatsoever only ye
x4YLIDiOr6UcJVNM,the sd mares together wth the boy of ye said James Mashart
3XThBktVRQzNUIHU,any Maner of Estate right tytle and Interest in y^e
kH0SImE7WOwbv2yY,against what soever other pson or psons claymeing or pretending right
VgJNIQg859aBeFnO,The word September interlyned above the third Lyne next the
P08eVRjbDTvcfedl,Emanuell Preston their sevall & rsepective heires Ex^rs & Adm^rs as for other good
53I5vDY0A7Vd1HtK,Tobacco To Capt^n Biggs & Capt^n Allen ten negroes paying for them two hundred &
XRqbvEn65zI52ULg,Barbados : . To all Christian People To whome these p:^rsent shall
JxHf6h08dgsycimX,"Claiming any right, title, or interest for,"
cTdWXv6pEIWZSM2n,ye sealing & delivered of these pnts have good power and authority
rKzVbgEcKjYgCBtv,one Cattle  Mill wth rowlers Gridgeons Brasses or all other by appurtenances
ycsirrualw12yFOd,us the said Mary Estwick shall by any writing under her
IMu6t28EGFyW31SL,wth out the lett trouble molestacon denyall or disturbance of the said
tbykGkGuYaCkwuol,"assignes , and all and every persone and persones Lawfully"
IHqrQwinzqL6qeg5,Shall well and truely pay or cause to be paid unto
YSgy3c2Eom06Dwt0,"Signed Sealed and Delivered in the Presence of,"
Sz7jfKGZzxxdtLsX,bargain sd prmisses wth apptenances unto ye sd James Cornelius his
YB3a4Ms8eDvak9YU,"Tho Price Henry Collingwood, Jno : Taylor"
W7WkmmiHjNYoaibi,with ye said John Thurbrane his heires executors administrators or
sozSptQLxEJHwBVJ,land of Capt George Bowyer and Leift George Piggott unto Thomas Stacketon or his assynes for the
pc45xQeZU8vgnoQi,of November 1692 Authorizeing and requireing us or any
vjSQ7VMxTFJC9Y97,may or might claime have or Demand in  
ngetet4E8dP6SgWj,one pepper corne (if upon the land lawfully demanded As in and
KztthBapmWlIJGaE,same know all men by these presents that I John Doughtie
94t3dQgGikUWEkad,Ja: Ranton Eastwd Hew: Roberts Northwd & Southwd upon ye cliff & -
JypGYYZSsSQd7yyA,the seaside unto w^th payment well and truely to be made and done wee the aforesaid
2iDMJd7wTVLRxPb6,the date hereof Now knowe all men by these presents that I the said
s2tr2CsJMaXrFBbC,Tenement now in the possesion of John Felton one small Tenement
b3x2DXQwUBnNJ468,the said ten acres of land and every parte and pcell thereof the same to
9ogyciTiCO7tppdn,come know yee that wee W^m Catford administrator unto
cSTqrOdK0b3T7EMO,Lewis my heires exers or assignes or anie other pson or psons whatsoever
yfR9Q3IiP3whlIzH,land and plantacon of Capt  Thomas Gibbs five acres of the foresaid land being over the
og37lvHgiQX81J6D,Interchangeably the day and yeare first above written
DAixK7a17B1ka1cp,& pcell thereof unto ye sd Php Holman Tho Walker Jo: Webster &
QcbHemnW2Vt0VLbj,Exonorate and for ever discharge the said Willm Shipton his
vzzk3kMYRxjhFNFd,Everlastinge Knowe yee that I the said Thomas Hughes for and in
wv2LBCroooQQHtQK,judgements execusions debts tytles troubles charges and
vsVI78ZmmaK9xG8F,in hand allready receaved of and from the hands of Cap^t
JL1oKf5gzR0VtxCP,Signed Sealed and dd  in the prsence of
5JdiwoObGrmEUzNN,condiconed and merchantable tobaccoe well made upon Rowle and
lI7LJVeZlTjPYXoQ,"of land containing two acres, two chaine and an halfe "
ztMdG0ZsY4QFsKfO,"shall and may from hereforth forth for ever ,Lawfully peaceably and"
lyh70sdQ9qPILmpY,hereof as aforesaid I binde myselfe mye heires exers and adminstrs
zhrsbNknpX2weDt2,& comodities elce thereunto belonging or appertaining To have
F6JPT9bRoDJLXhQj,failing to draw the said bills of Exchange that them the said
crVxevBLM61nnZXj,Lawfully claimeing or to claime by from or und:^r him them
GEFkleWBRtg73CvO,This bill bindeth me Richard Allestree of the Barbados planter to pay or
BdpTOWKA3SebIrY8,whatsoever wch I now have or at any times here
1lGxcTsgAjWDva2Z,And in Wittnesse Whereof I have hereunto Sett my
KEysBfo9AJrEs6SI,To have & to hould the sd full & whole Estate to her the sd Rebecca John
T7RKTt7RYlSyNgw2,Road also being desired by Patron Anthonio
5EYrJvKYvSm5i9uY,where on I now live beinge fortie acres of land more or lesse together
ALw5QuRFFUauhJA3,holden in free & Common Soccage under the Crowne
EQibNiweKich2JjJ,Entered ye 16^th in ye Island of Barbados marchant as 
FKOPnbAgZILi4d5a,keepeing theire accopts ever would make upp theire accopts o
OpEIfYoh4P1NexgG,To all Christians people to whom these prsents shall Come
lZoOTKZwgbI3P92U,effectually As if I my selfe or my heyeres was
NLRY0aR98J4GWWH7,"w:^ch accrued to mee as aforesaid, Either as the saide -"
